	Chromosome	Position	113B_CM+_vs_113B_PBMC.tumour
12_70562886	12	70562886	-0.075591520968486
12_70569838	12	70569838	0.0957768973434951
12_70569839	12	70569839	0.0398209604813136
12_70569861	12	70569861	0.0983894152253394
12_70571882	12	70571882	-0.126157598250055
12_70571984	12	70571984	-0.361887021050955
12_70576566	12	70576566	0.035379617699539
12_70590176	12	70590176	0.175075815692976
12_70596274	12	70596274	-0.590528433020533
12_70609085	12	70609085	0.119771804989911
12_70609113	12	70609113	0.112547478221999
12_70622560	12	70622560	-0.0222986584423052
12_70635900	12	70635900	0.151572635204061
12_70635945	12	70635945	0.190549990223272
12_70672933	12	70672933	-0.0159008872441545
12_70684172	12	70684172	0.184632100128554
12_70754214	12	70754214	0.538364816254085
12_70761482	12	70761482	-0.06148192155305
12_70761600	12	70761600	-0.0696558529987502
12_70892719	12	70892719	0.430841578641622
12_70892826	12	70892826	0.273253949634932
12_71129354	12	71129354	0.114068506344849
12_71139714	12	71139714	0.213949510430212
12_71139801	12	71139801	0.168646148563003
12_71139842	12	71139842	0.123327316975242
12_71440190	12	71440190	-0.152797088298996
12_71440257	12	71440257	0.0719054937246529
12_71504632	12	71504632	-0.0800975997203971
12_71553103	12	71553103	-0.0375654150956156
12_71566428	12	71566428	0.251108308754976
12_71578827	12	71578827	0.118795625887176
12_71578904	12	71578904	0.312416882932307
12_71580315	12	71580315	-0.229020330158485
12_71580374	12	71580374	-0.153281946324359
12_71584007	12	71584007	0.0923695962843683
12_71584265	12	71584265	0.145562535449962
12_71584395	12	71584395	0.115256765479985
12_71584663	12	71584663	-0.0498284249034044
12_71610560	12	71610560	0.216884138036734
12_71620052	12	71620052	-0.0452989695833639
12_71627771	12	71627771	-0.187012803636909
12_71632380	12	71632380	0.0601830087001115
12_71632485	12	71632485	0.172742260140745
12_71636544	12	71636544	-0.0249560455279361
12_71638505	12	71638505	0.337649186816433
12_71656552	12	71656552	0.134915291250453
12_71699085	12	71699085	-0.00867556237839657
12_71755158	12	71755158	-0.0546142681313704
12_71785631	12	71785631	-0.0436486284657318
12_71894329	12	71894329	0.363376548536821
12_71913836	12	71913836	0.450417116978383
12_71913839	12	71913839	0.423040678047078
12_71918488	12	71918488	0.371934107040648
12_71938143	12	71938143	-0.122472551442199
12_71941600	12	71941600	0.0943462604099654
12_71958055	12	71958055	-0.208074419164739
12_71972546	12	71972546	0.321134100033416
12_71979082	12	71979082	-0.0116457171263487
12_72007071	12	72007071	-0.254916868138713
12_72022455	12	72022455	0.435965960680842
12_72499593	12	72499593	0.499326717459329
12_75207348	12	75207348	-0.251444676231908
12_75207657	12	75207657	-0.0819307575793516
12_75282265	12	75282265	0.191804507729181
12_75289632	12	75289632	0.228024695641935
12_75304804	12	75304804	-0.156118795691125
12_75316434	12	75316434	0.143632508351562
12_75321574	12	75321574	0.206963080114105
12_75334474	12	75334474	0.035379617699539
12_75343815	12	75343815	-0.020654417214789
12_75347656	12	75347656	0.12848902209102
12_75366907	12	75366907	-0.122732052304646
12_75366962	12	75366962	0.0568380456357113
12_75391320	12	75391320	0.140561854391595
12_75481887	12	75481887	0.158603294684455
12_76031429	12	76031429	0.404347468282398
12_76031703	12	76031703	0.168523683893273
12_76346316	12	76346316	-0.0111629682374913
12_76386216	12	76386216	0.413379737653853
12_76487544	12	76487544	-0.042333050997718
12_76815156	12	76815156	0.0940073476702473
12_76822501	12	76822501	-0.162290374225678
12_76841988	12	76841988	0.334939899558447
12_76848261	12	76848261	-0.0371173731538504
12_76862901	12	76862901	-0.158330048932824
12_76862949	12	76862949	-0.0868486417114771
12_76866204	12	76866204	0.0318821734633118
12_77025757	12	77025757	0.0722300230345104
12_77028089	12	77028089	0.00125383379491229
12_77030151	12	77030151	-0.13297296392402
12_77033913	12	77033913	0.285972044851214
12_77042368	12	77042368	-0.058596530509475
12_77056010	12	77056010	-0.130429275270542
12_78006786	12	78006786	-0.0064405579950882
12_78006823	12	78006823	0.0580996941996222
12_78036992	12	78036992	0.0441605032417485
12_78059092	12	78059092	-0.284788019323386
12_78118197	12	78118197	0.0197074595172096
12_78128778	12	78128778	-0.0715355862169731
12_78137211	12	78137211	-0.209380616665363
12_78148919	12	78148919	0.0569791543057072
12_78199521	12	78199521	0.0704834186554548
12_78210477	12	78210477	0.174253439200954
12_79217594	12	79217594	-0.042936625963488
12_79430071	12	79430071	0.387502909649131
12_79448968	12	79448968	0.170880788538326
12_79690120	12	79690120	-0.174521859453712
12_79796870	12	79796870	0.228024695641935
12_79805698	12	79805698	0.192835267179635
12_79935063	12	79935063	-0.0297730618257121
12_79935255	12	79935255	-0.141731924336043
12_79935495	12	79935495	-0.262300930941146
12_80210860	12	80210860	0.193259277481258
12_80222099	12	80222099	0.00919009371867613
12_80232988	12	80232988	0.372034998333454
12_80238951	12	80238951	0.204373427577289
12_80262054	12	80262054	-0.508940898524271
12_80302695	12	80302695	0.0182323110851204
12_80318653	12	80318653	0.110667745003776
12_80341957	12	80341957	0.122842458949878
12_80341991	12	80341991	0.139968518976739
12_80342124	12	80342124	0.121109491725423
12_80355852	12	80355852	0.218109226776852
12_80358283	12	80358283	0.0569127792491803
12_80358880	12	80358880	-0.0715355862169731
12_80367650	12	80367650	0.34776393991603
12_80370718	12	80370718	0.193259277481258
12_80372020	12	80372020	0.164830869154741
12_80377954	12	80377954	0.0314360297108345
12_80378033	12	80378033	0.162436354014358
12_80425096	12	80425096	0.364346166854715
12_80435027	12	80435027	-0.043887861538312
12_80435063	12	80435063	0.179115095160988
12_80436129	12	80436129	0.37241460497711
12_80436198	12	80436198	0.276934296122881
12_80444395	12	80444395	0.269844871336562
12_80444784	12	80444784	0.306880116353174
12_80445529	12	80445529	0.147854346957951
12_80460849	12	80460849	-0.434940317080495
12_80496050	12	80496050	0.163535969190221
12_80496084	12	80496084	0.159544957759168
12_80506122	12	80506122	0.175557275747799
12_80506569	12	80506569	0.0760216021968849
12_80506618	12	80506618	0.329562722103997
12_80539783	12	80539783	0.210951182282993
12_80539915	12	80539915	0.188496331455297
12_80541632	12	80541632	0.0868486326812404
12_80541660	12	80541660	0.00919009371867613
12_80542250	12	80542250	-0.10802450749008
12_80542303	12	80542303	-0.234081057293688
12_80542734	12	80542734	-0.520436537362101
12_80549648	12	80549648	0.215085639934437
12_80605115	12	80605115	0.328426592599772
12_80613748	12	80613748	0.446664982117275
12_80635060	12	80635060	0.228024695641935
12_80673197	12	80673197	-0.0150182350043931
12_80679101	12	80679101	0.0696590999733455
12_80717201	12	80717201	0.284058730556263
12_80717225	12	80717225	0.418708257251044
12_81139166	12	81139166	0.164366058419617
12_81139208	12	81139208	0.161935505184162
12_81174812	12	81174812	0.310486855833908
12_81253375	12	81253375	0.149491293095245
12_81268054	12	81268054	-0.0283150576178508
12_81375746	12	81375746	-0.00577248896676251
12_81375802	12	81375802	0.163069253801165
12_82354560	12	82354560	0.273112585170473
12_82358915	12	82358915	-0.172996225255608
12_82456744	12	82456744	0.12198305823161
12_82965709	12	82965709	0.0366591699261113
12_82965722	12	82965722	-0.0715355862169731
12_84868047	12	84868047	0.0719054937246529
12_84883813	12	84883813	0.0507201638340247
12_84883829	12	84883829	0.0592702379075601
12_85019633	12	85019633	0.144608687454297
12_85055687	12	85055687	-0.245906492690478
12_85098880	12	85098880	0.253115676604765
12_85102862	12	85102862	0.228024695641935
12_85124199	12	85124199	0.030987848582381
12_85124352	12	85124352	-0.00227292377985944
12_85229570	12	85229570	-0.0278142087876552
12_85247355	12	85247355	0.701395505237106
12_85280309	12	85280309	-0.20221521028058
12_85286951	12	85286951	0.27611898384298
12_85301155	12	85301155	0.329904309661148
12_85804757	12	85804757	-0.131517691045205
12_85804816	12	85804816	-0.253101994094682
12_85805558	12	85805558	0.174585436680474
12_85805659	12	85805659	0.0592056314257917
12_85979443	12	85979443	0.186204519947308
12_85979478	12	85979478	0.0197074595172096
12_85980339	12	85980339	-0.0467321952164006
12_86257263	12	86257263	0.425964073253844
12_87985996	12	87985996	0.0468549370319997
12_87996391	12	87996391	-0.22073342148091
12_87996477	12	87996477	-0.125612258972766
12_88045723	12	88045723	0.32047094440653
12_88046899	12	88046899	0.377771815146617
12_88050377	12	88050377	-0.0576475138715908
12_88058879	12	88058879	-0.113012222193132
12_88079219	12	88079219	-0.0243624659923506
12_88084814	12	88084814	0.0597532130521362
12_88089351	12	88089351	0.0994404895805218
12_88102849	12	88102849	-0.160245894074124
12_88106854	12	88106854	0.202261599576853
12_88107070	12	88107070	0.228024695641935
12_88111301	12	88111301	0.133387821503859
12_88116128	12	88116128	-0.106765550182477
12_88119096	12	88119096	-0.199836843994493
12_88125343	12	88125343	0.569944265716763
12_88136700	12	88136700	0.401356298527496
12_88139201	12	88139201	0.124931202677831
12_88141905	12	88141905	-0.172513233941794
12_88153438	12	88153438	0.054693092756373
12_88507114	12	88507114	0.0944415412633427
12_88934558	12	88934558	0.167903703204364
12_89349446	12	89349446	-0.368078362684422
12_89522888	12	89522888	0.0426696536300166
12_89523034	12	89523034	-0.135723574940055
12_89523191	12	89523191	-0.0243624659923506
12_89523741	12	89523741	-0.0396710875617221
12_89523764	12	89523764	0.0597532130521362
12_89523849	12	89523849	-0.172513233941794
12_89525903	12	89525903	0.368202353690195
12_89525926	12	89525926	0.0736965492506409
12_89604242	12	89604242	0.00419173994627204
12_89613665	12	89613665	0.12848902209102
12_89626608	12	89626608	0.0730500356655937
12_90954104	12	90954104	-0.0426228943017343
12_90954542	12	90954542	-0.206071139452594
12_90972872	12	90972872	0.00752433364669534
12_91002426	12	91002426	0.215200655284351
12_91051467	12	91051467	0.454300551465611
12_91056207	12	91056207	0.186204519947308
12_91056213	12	91056213	0.196315835914597
12_91108384	12	91108384	0.167142453494912
12_91108680	12	91108680	0.179115095160988
12_91153139	12	91153139	0.131163156389346
12_91178520	12	91178520	0.106034171263324
12_92424711	12	92424711	-0.0071917660520968
12_92424721	12	92424721	-0.119898607778372
12_92424897	12	92424897	0.0711558470250687
12_92425010	12	92425010	0.359269228920188
12_92706817	12	92706817	-0.127070263180627
12_92737422	12	92737422	-0.0786366425921172
12_92749559	12	92749559	0.14263320441129
12_92749560	12	92749560	0.141609943824462
12_92754092	12	92754092	0.295138891500472
12_92754131	12	92754131	0.180327953610638
12_92756326	12	92756326	-0.0486293194809868
12_92764111	12	92764111	-0.0810793588878439
12_92778050	12	92778050	0.163894358222219
12_92782014	12	92782014	0.1068882581403
12_92801672	12	92801672	0.098256820671605
12_92802646	12	92802646	0.436132890972135
12_92809025	12	92809025	-0.0483065328053168
12_92832530	12	92832530	0.27806537814153
12_92832743	12	92832743	0.255246164376959
12_92871460	12	92871460	0.161935505184162
12_92975177	12	92975177	0.165740417387592
12_93410950	12	93410950	0.0511469335578553
12_93411132	12	93411132	-0.0155323356925555
12_93441902	12	93441902	0.00901491370013902
12_93441916	12	93441916	-0.126640185657427
12_93476995	12	93476995	0.186204519947308
12_93573051	12	93573051	-0.324516327386844
12_93574737	12	93574737	0.294520107428842
12_93585696	12	93585696	0.217377451442426
12_93678877	12	93678877	-0.254757410272743
12_93738231	12	93738231	-0.0476097469714927
12_93738284	12	93738284	0.0369764026338684
12_93738410	12	93738410	-0.0458980263345954
12_93850077	12	93850077	-0.202609658687928
12_93850225	12	93850225	-0.335876189551392
12_93850246	12	93850246	-0.302490021056845
12_94149329	12	94149329	-0.153065471713571
12_94169167	12	94169167	-0.0488155097168897
12_94209630	12	94209630	-0.0634381185183765
12_94220088	12	94220088	-0.280988951845923
12_94251443	12	94251443	-0.0245173363742168
12_94251479	12	94251479	0.103577324717446
12_94254770	12	94254770	-0.248413348301052
12_94259618	12	94259618	-0.141731924336043
12_94265144	12	94265144	0.102493813558076
12_94331773	12	94331773	-0.206071139452594
12_94331825	12	94331825	-0.307307037354621
12_94375984	12	94375984	0.486336691233325
12_94400962	12	94400962	0.311440703829572
12_94401491	12	94401491	0.131163156389346
12_94403179	12	94403179	0.276934296122881
12_94582023	12	94582023	0.0693269496228765
12_94582349	12	94582349	0.336400856686727
12_94582383	12	94582383	-0.0137932242821634
12_94650126	12	94650126	-0.440595734126131
12_94650268	12	94650268	0.0776078530888364
12_95084577	12	95084577	0.207704711262339
12_95134817	12	95134817	0.197967461785755
12_95209322	12	95209322	0.205828949527738
12_95209982	12	95209982	0.170880788538326
12_95210298	12	95210298	0.0154800602618338
12_95210888	12	95210888	0.054693092756373
12_95211148	12	95211148	0.185589429321538
12_95211152	12	95211152	0.228024695641935
12_95262927	12	95262927	-0.0903367842252352
12_95287821	12	95287821	0.0274917082692262
12_95300526	12	95300526	0.123688035827199
12_95482144	12	95482144	-0.0641560558513755
12_95485911	12	95485911	-0.0549092676295641
12_95533311	12	95533311	0.516370190004916
12_95533986	12	95533986	0.013430644865894
12_95663611	12	95663611	-0.0644261981685939
12_95683568	12	95683568	0.173162760607417
12_95710602	12	95710602	0.281136032101497
12_95738093	12	95738093	0.241699632539011
12_95738117	12	95738117	0.244898514206331
12_95787307	12	95787307	0.00563227430548688
12_95867145	12	95867145	-0.412187665644684
12_95867169	12	95867169	-0.281340186185062
12_95872261	12	95872261	0.291589824419401
12_95890872	12	95890872	0.635200077147808
12_95895031	12	95895031	-0.378830410928064
12_95895082	12	95895082	-0.217386452680428
12_95898392	12	95898392	0.087162159802085
12_95898677	12	95898677	-0.0831769926523691
12_95918951	12	95918951	0.0739910669695139
12_95952816	12	95952816	-0.130429275270542
12_95960555	12	95960555	-0.0970706783241106
12_95966354	12	95966354	0.363679794999501
12_95966377	12	95966377	0.212083151772913
12_95973677	12	95973677	0.00901491370013902
12_95977953	12	95977953	-0.0597776153408013
12_95978014	12	95978014	0.142051472532082
12_95987197	12	95987197	0.046694930927373
12_95990384	12	95990384	-0.439399965271194
12_95992671	12	95992671	0.122414507681336
12_96029065	12	96029065	0.380027789086985
12_96044775	12	96044775	0.298414023533333
12_96247355	12	96247355	-0.144784568247612
12_96247566	12	96247566	0.0675600234486887
12_96259757	12	96259757	-0.204934711634172
12_96282552	12	96282552	0.125339031667371
12_96500850	12	96500850	-0.00577248896676251
12_96507023	12	96507023	-0.000244292031182527
12_96527273	12	96527273	0.203571651917396
12_96533859	12	96533859	0.0760216021968849
12_96534194	12	96534194	-0.152399048555572
12_96534208	12	96534208	-0.228832979331536
12_96535538	12	96535538	-0.0101350415528298
12_96540975	12	96540975	0.261972027565272
12_96564750	12	96564750	0.111615203526624
12_96589442	12	96589442	0.0580996941996222
12_96589500	12	96589500	-0.0634381185183765
12_96598706	12	96598706	0.0951304251445894
12_96623835	12	96623835	-0.189966121026257
12_96626895	12	96626895	0.0236661971357484
12_96630159	12	96630159	0.203777149395257
12_96630161	12	96630161	0.178696983278366
12_96647928	12	96647928	0.155874909886099
12_96647956	12	96647956	0.135660677493275
12_96720453	12	96720453	-0.0291331438551898
12_96742440	12	96742440	0.112547478221999
12_96742525	12	96742525	0.111927630719064
12_96743462	12	96743462	0.107343213219472
12_96762401	12	96762401	-0.211674857871178
12_96762465	12	96762465	-0.167903980689205
12_96762488	12	96762488	-0.0449937987644813
12_96762522	12	96762522	-0.174073747929411
12_96762602	12	96762602	-0.0537462727734448
12_96764155	12	96764155	0.102493813558076
12_96764212	12	96764212	-0.00735336728899366
12_96765094	12	96765094	-0.0529954556652217
12_96784784	12	96784784	-0.264371686343149
12_96792338	12	96792338	-0.0401714153076379
12_96811801	12	96811801	-0.046982351857935
12_96860842	12	96860842	-0.286548477187824
12_98516092	12	98516092	0.161529283855028
12_98528002	12	98528002	0.228024695641935
12_98532943	12	98532943	0.37241460497711
12_98532970	12	98532970	0.355574745362446
12_98533182	12	98533182	-0.0481850989395923
12_98533207	12	98533207	-0.00184284625665988
