	Chromosome	Position	28RT_T1_vs_28RT_PBMC.tumour
7_12369830	7	12369830	-0.106226109644899
7_12369896	7	12369896	0.15958111088233
7_12369909	7	12369909	0.271473990953227
7_12370200	7	12370200	0.0671766637689303
7_12370836	7	12370836	0.149653005918003
7_12375066	7	12375066	0.279143839112947
7_12379482	7	12379482	0.0949300315177652
7_12389177	7	12389177	-0.104996059444934
7_12393721	7	12393721	0.200770281922888
7_12393764	7	12393764	0.0508748514398297
7_12403686	7	12403686	0.257325728907256
7_12523233	7	12523233	0.0610706185457179
7_12523373	7	12523373	0.44319227421859
7_12525865	7	12525865	0.0853632278251203
7_12528941	7	12528941	-0.0444730251476514
7_12570825	7	12570825	0.0771063930130091
7_12570952	7	12570952	0.0809320852960097
7_12570968	7	12570968	0.0508748514398297
7_12571554	7	12571554	-0.0935150578953451
7_12577599	7	12577599	0.450145034860357
7_12581179	7	12581179	0.129946422431028
7_12596401	7	12596401	0.197264338421353
7_12604628	7	12604628	0.208754511221549
7_12636060	7	12636060	0.0845579776961181
7_12636110	7	12636110	-0.00236716983714989
7_12640435	7	12640435	0.110172035123602
7_12651882	7	12651882	-0.117069785874242
7_13895917	7	13895917	-0.0956112370376546
7_13939184	7	13939184	0.150410524990744
7_13977479	7	13977479	0.131045200123813
7_13986141	7	13986141	-0.0456984082552234
7_14149163	7	14149163	0.167067868944352
7_14178042	7	14178042	-0.311695227944879
7_14336712	7	14336712	-0.391643384261121
7_14694165	7	14694165	0.0602127160191658
7_14718648	7	14718648	0.103342271333965
7_14736091	7	14736091	0.0856402696005064
7_15358415	7	15358415	0.158678140974345
7_15394136	7	15394136	-0.0587496397346686
7_15418569	7	15418569	0.0745261195044749
7_15561768	7	15561768	-0.212159554393964
7_15561820	7	15561820	-0.0739316042964511
7_15612443	7	15612443	0.32295439687663
7_15686342	7	15686342	-0.011589235506824
7_16087603	7	16087603	0.191737387279679
7_16089847	7	16089847	0.00408063996088836
7_16247331	7	16247331	0.11395353406321
7_16421256	7	16421256	-0.265797517996037
7_16421268	7	16421268	-0.279598352580541
7_16462707	7	16462707	0.230695889024642
7_16526980	7	16526980	-0.0100073907071927
7_16568218	7	16568218	0.174023082212695
7_16568246	7	16568246	0.201741517066457
7_16600866	7	16600866	-0.0975169884528415
7_16615768	7	16615768	-0.0437620226982456
7_16694842	7	16694842	0.0920975141663426
7_16776375	7	16776375	0.0687967594370919
7_16783470	7	16783470	0.260910066256295
7_16794973	7	16794973	0.0166591361019165
7_17310002	7	17310002	-0.0580595201133345
7_17333977	7	17333977	0.114600449050217
7_17334929	7	17334929	0.0901342818870568
7_17339374	7	17339374	0.474682560346406
7_17339486	7	17339486	0.0904032156264669
7_17339533	7	17339533	0.133337011631803
7_17339803	7	17339803	0.256549877831344
7_17340181	7	17340181	0.222641199706309
7_17839861	7	17839861	0.0798262251359586
7_17839930	7	17839930	0.0871709806628196
7_17850869	7	17850869	0.177252137209385
7_17880990	7	17880990	0.238501854615601
7_18026946	7	18026946	0.168930612961542
7_18027551	7	18027551	0.0591424674234301
7_18654811	7	18654811	-0.0202861774814092
7_18654812	7	18654812	0.0113464872531924
7_18666341	7	18666341	0.0939435733317154
7_18727720	7	18727720	0.25997045016282
7_19772646	7	19772646	0.224411106434521
7_20141094	7	20141094	-0.0132554859798859
7_20158243	7	20158243	0.231447097081651
7_20158698	7	20158698	0.0508748514398297
7_20158817	7	20158817	0.313909257273623
7_20158923	7	20158923	0.172338363925497
7_20159909	7	20159909	0.263028088271439
7_20160212	7	20160212	0.0828177439425839
7_20161753	7	20161753	0.308032690936954
7_20161772	7	20161772	0.360559350572445
7_20161835	7	20161835	0.470878603612023
7_20330600	7	20330600	0.123806373893681
7_20379235	7	20379235	0.420108661105549
7_20381867	7	20381867	0.153968344403933
7_20381876	7	20381876	0.241697193775408
7_20626568	7	20626568	0.209022685105788
7_20643326	7	20643326	-0.117879606294545
7_20645827	7	20645827	-0.109589820753417
7_20647558	7	20647558	0.00196525095888305
7_20647977	7	20647977	0.107017929477364
7_20651424	7	20651424	0.330982770632565
7_20658647	7	20658647	-0.134042864477955
7_20685702	7	20685702	0.517192855662367
7_20699842	7	20699842	0.280994634800888
7_20704737	7	20704737	0.144533958654075
7_20723023	7	20723023	-0.0803696818384231
7_20728358	7	20728358	-0.0260871303750545
7_20728390	7	20728390	-0.105993997177036
7_20739023	7	20739023	0.178792326360567
7_20739110	7	20739110	0.183769121937175
7_20745287	7	20745287	0.370052335311157
7_20745379	7	20745379	0.117989047298367
7_20745394	7	20745394	0.156669515462426
7_20785019	7	20785019	0.0508748514398297
7_21430082	7	21430082	-0.0560403524766823
7_21430215	7	21430215	-0.12218985753305
7_21481543	7	21481543	0.0118807198239659
7_21543345	7	21543345	0.186034434721465
7_21545075	7	21545075	-0.149589730961866
7_21545124	7	21545124	-0.171517569896618
7_21558946	7	21558946	0.110114054814506
7_21559615	7	21559615	-0.0358367817535013
7_21559704	7	21559704	0.0201780542169131
7_21564256	7	21564256	0.377685167706938
7_21570271	7	21570271	0.241206063543979
7_21582013	7	21582013	0.0618459692608327
7_21588548	7	21588548	0.0693711950572189
7_21591290	7	21591290	-0.0486608221110849
7_21591329	7	21591329	-0.192168079206498
7_21591452	7	21591452	0.0729011577698286
7_21600031	7	21600031	-0.0544781487063991
7_21600743	7	21600743	-0.0011197861984319
7_21600780	7	21600780	-0.00316498827305957
7_21600912	7	21600912	0.0362280754754284
7_21601600	7	21601600	-0.160021931058789
7_21615207	7	21615207	-0.0206784095852043
7_21617647	7	21617647	0.649512289058062
7_21619127	7	21619127	0.290701866112298
7_21620027	7	21620027	0.0508748514398297
7_21635968	7	21635968	-0.0226541839821355
7_21655820	7	21655820	0.127225737569944
7_21658888	7	21658888	0.430288440987952
7_21687238	7	21687238	0.286942209673354
7_21698100	7	21698100	0.256458985089724
7_21704462	7	21704462	0.124875432883606
7_21704642	7	21704642	-0.109589820753417
7_21725834	7	21725834	-0.0195144764515684
7_21725869	7	21725869	-0.0918653206762524
7_21725876	7	21725876	-0.0834262402717615
7_21725879	7	21725879	-0.134480190572089
7_21738831	7	21738831	0.0416563214104508
7_21739660	7	21739660	-0.0298564206730273
7_21742035	7	21742035	-0.0739316042964511
7_21745031	7	21745031	0.247911698499383
7_21748602	7	21748602	0.170173779812174
7_21750217	7	21750217	0.0656718533679101
7_21765477	7	21765477	0.0794440036366006
7_21773872	7	21773872	-0.0442823816005105
7_21784440	7	21784440	-0.0467359451865927
7_21784504	7	21784504	-0.108323743409424
7_21786668	7	21786668	0.12328334696788
7_21787432	7	21787432	0.11141639337488
7_21816484	7	21816484	0.081571648662746
7_21816533	7	21816533	0.130101542590405
7_21816583	7	21816583	0.0920975141663426
7_21842592	7	21842592	-0.0673065749084845
7_21842729	7	21842729	0.112714105257692
7_21852546	7	21852546	0.137679678977102
7_21852612	7	21852612	0.340381468634815
7_21852629	7	21852629	0.334667817440421
7_21854375	7	21854375	0.0248796429068851
7_21861922	7	21861922	-0.212159554393964
7_21873351	7	21873351	0.111247469419311
7_21880794	7	21880794	0.0790717432704816
7_21884396	7	21884396	-0.0383924866572578
7_21892426	7	21892426	0.108977806003398
7_21892438	7	21892438	0.121264179331228
7_21892478	7	21892478	0.290825644160582
7_21899993	7	21899993	0.201434528015211
7_21901012	7	21901012	0.449424227930104
7_21901198	7	21901198	0.189394715521258
7_21901250	7	21901250	-0.0587496397346686
7_21901359	7	21901359	-0.0998040610578386
7_21901447	7	21901447	0.192230700685371
7_21904224	7	21904224	-0.0850085766419434
7_21906340	7	21906340	0.179772584622087
7_21908502	7	21908502	0.362076539734133
7_21916787	7	21916787	0.271375213435069
7_22105466	7	22105466	0.012400703625194
7_22134865	7	22134865	-0.0610180286310676
7_22134897	7	22134897	-0.34505382489131
7_22145178	7	22145178	-0.229233067752906
7_22146900	7	22146900	0.257325728907256
7_22154487	7	22154487	-0.117806983151851
7_22308500	7	22308500	-0.0467359451865927
7_22310081	7	22310081	-0.578287453191862
7_22315450	7	22315450	0.23931994085294
7_22356949	7	22356949	-0.127123450538165
7_22438539	7	22438539	-0.0799117560955246
7_22493717	7	22493717	0.283165733842515
7_22493719	7	22493719	0.30660445665039
7_22493778	7	22493778	0.153357809041081
7_22727026	7	22727026	0.0852263562306068
7_22727518	7	22727518	-0.122456751445732
7_22729768	7	22729768	0.0352779963888112
7_22945663	7	22945663	0.0678479300435432
7_22945984	7	22945984	-0.119050150002483
7_22964522	7	22964522	0.207276408782397
7_22976212	7	22976212	0.0403824776221871
7_23117963	7	23117963	0.214373583722709
7_23125082	7	23125082	0.448210348985215
7_23175163	7	23175163	0.172011288941464
7_23188033	7	23188033	0.616472027294055
7_23188036	7	23188036	0.598362646742323
7_23199514	7	23199514	0.503387056137336
7_23256914	7	23256914	0.169927523083593
7_23260565	7	23260565	0.126327079869295
7_23260636	7	23260636	0.293332895830383
7_23266522	7	23266522	-0.0699795434345562
7_23273552	7	23273552	0.203954181444219
7_23274126	7	23274126	0.0981805662181863
7_23274204	7	23274204	0.25898304677003
7_23300938	7	23300938	-0.0590027663325438
7_23343720	7	23343720	0.121264179331228
7_23347707	7	23347707	-0.0995419911132688
7_23347731	7	23347731	-0.19305073144626
7_23505780	7	23505780	0.0179602289670945
7_23689312	7	23689312	0.554641269313005
7_23710213	7	23710213	-0.146725108445331
7_23712117	7	23712117	0.275435109458988
7_23717543	7	23717543	0.334667817440421
7_23729140	7	23729140	0.041352077321323
7_23735601	7	23735601	0.285340105076853
7_23735835	7	23735835	-0.0834262402717615
7_23754410	7	23754410	0.348140892092923
7_23772181	7	23772181	-0.10112824200522
7_23781504	7	23781504	0.285978324525831
7_24255699	7	24255699	0.0646806509648601
7_24641730	7	24641730	0.313909257273623
7_24649693	7	24649693	-0.0694193822778822
7_24650688	7	24650688	0.184553286671799
7_24663679	7	24663679	0.550801248305186
7_24680463	7	24680463	0.392663368688035
7_24687601	7	24687601	-0.215770807946343
7_24719102	7	24719102	0.165207526918825
7_24719176	7	24719176	0.220799852882142
7_24719199	7	24719199	0.200900295444437
7_24749688	7	24749688	0.130492019503198
7_24815146	7	24815146	-0.24089127293728
7_24842390	7	24842390	-0.171517569896618
7_24849111	7	24849111	0.0264218077152904
7_24852602	7	24852602	0.0650887106595303
7_24861758	7	24861758	0.187294049666425
7_24863240	7	24863240	0.0984928716725695
7_24863592	7	24863592	0.143984255831311
7_24870789	7	24870789	0.282200397546285
7_25136539	7	25136539	0.120696300937401
7_25136607	7	25136607	0.0717838412028102
7_25142293	7	25142293	0.243519929382225
7_25142325	7	25142325	0.30293813945262
7_25142786	7	25142786	-0.0372560588388354
7_25155046	7	25155046	0.299553964296553
7_25155115	7	25155115	0.0179602289670945
7_25155177	7	25155177	0.3340469028447
7_25226781	7	25226781	0.129826192834651
7_25228315	7	25228315	-0.0627819303557376
7_25656196	7	25656196	0.0295012006472628
7_25670682	7	25670682	0.0720913373495254
7_26183811	7	26183811	0.0919021196998843
7_26185048	7	26185048	0.237529491539843
7_26185147	7	26185147	0.152158187277011
7_26185407	7	26185407	0.241206063543979
7_26185548	7	26185548	-0.0439843349016116
7_26185559	7	26185559	-0.171517569896618
7_26206374	7	26206374	0.215934097710326
7_26398895	7	26398895	0.205944247932663
7_26639262	7	26639262	0.0508748514398297
7_26646525	7	26646525	-0.00306395567097406
7_26738871	7	26738871	0.20287794488488
7_27093877	7	27093877	0.206392429061116
7_27094259	7	27094259	-0.47963986525895
7_27094764	7	27094764	0.596036344103011
7_27095695	7	27095695	-0.257247443922502
7_27095739	7	27095739	-0.179422767981965
7_27100851	7	27100851	0.477139606141927
7_27102421	7	27102421	-0.0486608221110849
7_27129474	7	27129474	0.200252475478056
7_27130315	7	27130315	0.00163133241998048
7_27145901	7	27145901	0.0939435733317154
7_27154927	7	27154927	0.0508748514398297
7_27156238	7	27156238	0.36773195677977
7_27156375	7	27156375	0.196725717903285
7_27156450	7	27156450	0.077592189815609
7_27156496	7	27156496	0.217524720849281
7_27165093	7	27165093	-0.26748662842734
7_27165098	7	27165098	-0.246511059184741
7_27165113	7	27165113	-0.0583542183149288
7_27165154	7	27165154	-0.111092628223564
7_27165246	7	27165246	0.066471706490848
7_27171929	7	27171929	0.165045871359141
7_27172167	7	27172167	-0.402843116003074
7_27173608	7	27173608	0.132404736936428
7_27184845	7	27184845	0.434789833222893
7_27184956	7	27184956	0.123024637195665
7_27199445	7	27199445	0.0251117553747477
7_27199574	7	27199574	-0.105629634240161
7_27199582	7	27199582	-0.12600291064425
7_27199810	7	27199810	-0.274525435354338
7_27243238	7	27243238	0.250644363815607
7_27243361	7	27243361	-0.120493566872151
7_27246110	7	27246110	0.164531633235397
7_27246297	7	27246297	0.0391930463921942
7_27531273	7	27531273	0.0508748514398297
7_27787484	7	27787484	0.0281547749397459
7_27793089	7	27793089	0.507919877240249
7_27796139	7	27796139	0.287914048740679
7_27827745	7	27827745	-0.0390106520773656
7_27828808	7	27828808	-0.137886792015338
7_27992170	7	27992170	-0.245366599783883
7_28409912	7	28409912	-0.171517569896618
7_28410077	7	28410077	0.326509294053257
7_28410212	7	28410212	0.331775678067137
7_28410478	7	28410478	-0.0612355148817077
7_28957008	7	28957008	0.572221252865014
7_28957167	7	28957167	0.269709453363088
7_28957525	7	28957525	-0.0850085766419434
7_28958016	7	28958016	0.036935660481956
7_29030593	7	29030593	0.559339214686942
7_29064226	7	29064226	-0.114184394830667
7_29072334	7	29072334	0.168231802077988
7_29092663	7	29092663	0.0508748514398297
7_29112800	7	29112800	-0.230025975187478
7_29121048	7	29121048	0.103823731388789
7_29146640	7	29146640	-0.0183878109972841
7_29483947	7	29483947	0.376275138233997
7_29499961	7	29499961	0.240699410319847
7_29512574	7	29512574	0.273267272776278
7_29512597	7	29512597	0.204498040553042
7_29722357	7	29722357	-0.0866286723101053
7_29883986	7	29883986	-0.0646023659801064
7_29884154	7	29884154	-0.306677153178254
7_29904313	7	29904313	0.0814631712732523
7_29924080	7	29924080	0.375225608594048
7_30026475	7	30026475	0.0633657956230263
7_30090192	7	30090192	0.14603208448017
7_30137662	7	30137662	0.108822200649109
7_30137668	7	30137668	0.170173779812174
7_30137680	7	30137680	0.0379357957323314
7_30451507	7	30451507	0.0915168359371755
7_30451695	7	30451695	-0.0355399003776435
7_30452574	7	30452574	0.0633657956230263
7_30452621	7	30452621	0.321326728836106
7_30452776	7	30452776	0.151401727393794
7_30460467	7	30460467	0.0241575130640502
7_30469155	7	30469155	0.354655599616933
7_30497200	7	30497200	0.449424227930104
7_30609596	7	30609596	0.0974174373768598
7_30615926	7	30615926	-0.0537140498373701
7_30628621	7	30628621	0.225372582671966
7_30632305	7	30632305	-0.169391268788231
7_30655713	7	30655713	0.00507116182670474
7_30665579	7	30665579	-0.0823916794236347
7_30676471	7	30676471	-0.0350983716700233
7_30678487	7	30678487	0.341776050706567
7_30682289	7	30682289	-0.181571234560541
7_30752232	7	30752232	0.00564559744683178
7_30752287	7	30752287	0.174257266945112
7_30753915	7	30753915	-0.133549719697598
7_30755672	7	30755672	-0.0629450481173325
7_30755699	7	30755699	-0.0114094268145131
7_30755715	7	30755715	0.0110738433818547
7_30755820	7	30755820	0.216298460647201
7_30755840	7	30755840	0.21723323786195
7_30778526	7	30778526	-0.129697394201991
7_30785806	7	30785806	0.117108549839917
7_30785987	7	30785987	0.407018661665105
7_30791466	7	30791466	0.112275396103973
7_30791547	7	30791547	0.131045200123813
7_30836700	7	30836700	0.151960976554144
7_30875647	7	30875647	-0.105244350477452
7_30875648	7	30875648	-0.123622879792307
7_30912089	7	30912089	-0.188795561328454
7_30921708	7	30921708	0.00196525095888305
7_30922078	7	30922078	0.176405733523688
7_30922086	7	30922086	0.237960404040325
7_30924207	7	30924207	-0.0687067643128429
7_30969103	7	30969103	0.103726733705564
7_30972062	7	30972062	0.0599770585470822
7_30974060	7	30974060	-0.00987917963926672
7_31095716	7	31095716	0.159399308217999
7_31106609	7	31106609	-0.202881740805953
7_31529814	7	31529814	-0.153324453130649
7_31553063	7	31553063	-0.134042864477955
7_31553119	7	31553119	-0.147670827942251
7_31553122	7	31553122	-0.0601564609489143
7_31569792	7	31569792	0.170022116732834
7_31572144	7	31572144	-0.125282103713997
7_31642839	7	31642839	0.175419949378133
7_31642981	7	31642981	0.187294049666425
7_31643015	7	31643015	0.209304214044313
7_31643637	7	31643637	0.171169085157541
7_31643796	7	31643796	0.263868574774028
7_31643818	7	31643818	0.109768540493398
7_31652695	7	31652695	0.331683959001599
7_31753535	7	31753535	0.0363752817447144
7_31775671	7	31775671	0.0120556025493015
7_31864996	7	31864996	0.295678520196537
7_31879055	7	31879055	-0.0296150664205382
7_31879076	7	31879076	-0.214267217355955
7_32169847	7	32169847	0.0508748514398297
7_32427965	7	32427965	-0.0254760346902853
7_32490324	7	32490324	0.185416974818657
7_32543170	7	32543170	-0.13132847978092
7_32559044	7	32559044	-0.148433956783577
7_32573408	7	32573408	0.178882463815901
7_32575992	7	32575992	0.123806373893681
7_32869519	7	32869519	0.320964014807574
7_32869570	7	32869570	0.151102299178484
7_32957711	7	32957711	-0.17563367836885
7_32963602	7	32963602	0.413444930824538
7_32974735	7	32974735	0.121957949501312
7_32988553	7	32988553	0.0281547749397459
7_32988571	7	32988571	0.0403824776221871
7_33005269	7	33005269	0.330982770632565
7_33021304	7	33021304	0.433122415601004
7_33021334	7	33021334	0.391911769274897
7_33062615	7	33062615	0.157790055356342
7_33096501	7	33096501	-0.00357293258254683
7_33099404	7	33099404	0.00507116182670474
7_33336453	7	33336453	0.559888498927687
7_33340943	7	33340943	0.396471852220824
7_33340944	7	33340944	0.366376677167759
7_33346240	7	33346240	0.501040574122275
7_33346251	7	33346251	0.42468968799216
7_33346271	7	33346271	0.364983441867893
7_33357864	7	33357864	0.235792567357615
7_33357950	7	33357950	0.216884802878759
7_33436681	7	33436681	0.0189319589370754
7_33568192	7	33568192	0.134130355089182
7_33635181	7	33635181	0.132558649033538
7_33635199	7	33635199	0.112802600583031
7_33727738	7	33727738	0.0621021068630838
7_33728094	7	33728094	0.182580530651652
7_33728100	7	33728100	0.285340105076853
7_33970334	7	33970334	0.361662388721992
7_33970343	7	33970343	0.283535608230105
7_34086010	7	34086010	0.0963178222009967
7_34111163	7	34111163	0.253183026732945
7_34143281	7	34143281	0.0118807198239659
7_34153135	7	34153135	-0.138602947423883
7_34658517	7	34658517	-0.181487858651547
7_34778501	7	34778501	0.479332866480995
7_34834426	7	34834426	-0.0908532581718307
7_34849610	7	34849610	0.157003202301173
7_34940293	7	34940293	0.250183659663236
