	Chromosome	Position	67RT_CM+_vs_67_PBMC.tumour
14_60116008	14	60116008	-0.284643116584294
14_60118413	14	60118413	-0.27487155984165
14_60125111	14	60125111	-0.467247252097353
14_60125169	14	60125169	-0.113239186216069
14_60144867	14	60144867	-0.323990201117121
14_60144930	14	60144930	-0.479101838443131
14_60144957	14	60144957	-0.462884699511286
14_60149324	14	60149324	-0.404937350302006
14_60153092	14	60153092	-0.279797336559983
14_60153993	14	60153993	-0.0908713731876143
14_60245874	14	60245874	-0.649838665375826
14_60283210	14	60283210	-0.102731528397675
14_60289862	14	60289862	-0.48070353257678
14_60437039	14	60437039	-0.237588983468601
14_60466034	14	60466034	-0.276916039993204
14_60468484	14	60468484	0.147435946743803
14_60483791	14	60483791	0.106261095747095
14_60511248	14	60511248	-0.251518561041916
14_60642107	14	60642107	-0.459666073112951
14_60642512	14	60642512	-0.253600873225723
14_60642825	14	60642825	-0.386327256713786
14_60643909	14	60643909	0.0904652142156027
14_60645516	14	60645516	-0.264548509491034
14_60713475	14	60713475	-0.312964200495182
14_60713618	14	60713618	0.0943562331922986
14_60713939	14	60713939	0.159779308190347
14_60713955	14	60713955	-0.0298231780284314
14_60723490	14	60723490	-0.480154735876741
14_60723815	14	60723815	-0.734727562962339
14_60723850	14	60723850	-0.709959657813397
14_60724021	14	60724021	-0.635191889411424
14_60734916	14	60734916	-0.164120355218253
14_60808335	14	60808335	-0.48070353257678
14_60977535	14	60977535	-0.40052113829654
14_60979429	14	60979429	-0.0395821444907598
14_60981429	14	60981429	-0.280492175970846
14_61043206	14	61043206	-0.0826508663826459
14_61043478	14	61043478	-0.390079391574893
14_61083560	14	61083560	0.232535650625661
14_61280479	14	61280479	-0.0329513972584328
14_61281092	14	61281092	-0.192578145780156
14_61386551	14	61386551	0.0897008724542068
14_61390352	14	61390352	0.324166126091229
14_61391251	14	61391251	-0.0870293068932203
14_61457523	14	61457523	-0.245689482239718
14_61525094	14	61525094	-0.0284587660190491
14_61529174	14	61529174	-0.121497337218378
14_61727515	14	61727515	-0.299142686279409
14_61727521	14	61727521	-0.319690063683495
14_61727650	14	61727650	-0.637172253539665
14_61732424	14	61732424	-0.238770068299928
14_61740835	14	61740835	-0.648015929769008
14_61740839	14	61740839	-0.621198617331925
14_61740895	14	61740895	-0.462165545395956
14_61782355	14	61782355	-0.0602260557427864
14_61996048	14	61996048	-0.217328346053817
14_61996214	14	61996214	-0.310549409827026
14_61996336	14	61996336	0.116797795466723
14_61996411	14	61996411	0.353710401705245
14_61996496	14	61996496	0.120882527702486
14_62075312	14	62075312	-0.314235633591387
14_62080868	14	62080868	0.0329348284267835
14_62708387	14	62708387	0.00223803120386713
14_63291111	14	63291111	-0.429478209221607
14_63312951	14	63312951	-0.204212846263559
14_63313076	14	63313076	-0.222468255970827
14_63599655	14	63599655	-0.166159500491852
14_63599661	14	63599661	-0.153881170713415
14_63599676	14	63599676	-0.322857342762178
14_63599677	14	63599677	-0.332746216508941
14_63599684	14	63599684	-0.421261046823173
14_63599706	14	63599706	-0.404671587191576
14_63603924	14	63603924	-0.0489872921513059
14_63727324	14	63727324	-0.34568527221644
14_63727835	14	63727835	-0.162821215066629
14_63978892	14	63978892	-0.125769581172204
14_63981058	14	63981058	-0.306514674935762
14_63995065	14	63995065	-0.432164792941908
14_64003110	14	64003110	-0.430721376072239
14_64007166	14	64007166	0.20231586665278
14_64007181	14	64007181	0.258577784463653
14_64016529	14	64016529	-0.169033395945962
14_64021955	14	64021955	-0.235625798895021
14_64022021	14	64022021	-0.512335141625891
14_64024964	14	64024964	0.0149490829534212
14_64024977	14	64024977	0.0566858152262438
14_64027560	14	64027560	-0.214573357869281
14_64031211	14	64031211	-0.163771920235062
14_64031212	14	64031212	-0.149765062241183
14_64031260	14	64031260	-0.194453879801231
14_64031298	14	64031298	-0.144603357125404
14_64031319	14	64031319	0.0990995704564561
14_64049720	14	64049720	-0.221885278211697
14_64051811	14	64051811	-0.319690063683495
14_64052335	14	64052335	-0.230739140773747
14_64055956	14	64055956	-0.103372156756732
14_64056125	14	64056125	-0.298421446929844
14_64062878	14	64062878	0.052278713703463
14_64062879	14	64062879	0.00223803120386713
14_64070723	14	64070723	-0.0915441151167497
14_64080605	14	64080605	0.0357905909148935
14_64084970	14	64084970	-0.198459319033262
14_64087716	14	64087716	-0.442901499864396
14_64091016	14	64091016	-0.453826736335031
14_64093373	14	64093373	-0.0821541560865052
14_64097961	14	64097961	0.274317576640668
14_64097962	14	64097962	0.318711695999121
14_64107594	14	64107594	-0.0257763449657294
14_64122107	14	64122107	-0.097989416534787
14_64122119	14	64122119	-0.148703866870872
14_64125080	14	64125080	-0.315502266720062
14_64125113	14	64125113	-0.285742731760158
14_64137874	14	64137874	-0.160820250750178
14_64140038	14	64140038	-0.266250804722035
14_64143910	14	64143910	-0.417300860309918
14_64146127	14	64146127	0.110490921855891
14_64162133	14	64162133	0.324166126091229
14_64162155	14	64162155	0.0397127366225301
14_64163522	14	64163522	0.0528641042738354
14_64167349	14	64167349	-0.0681512966875307
14_64167370	14	64167370	-0.0727240264773549
14_64170429	14	64170429	-0.0166209960474487
14_64190137	14	64190137	-0.0763718034924992
14_64191072	14	64191072	-0.140719922638176
14_64208073	14	64208073	-0.228059588217927
14_64208112	14	64208112	-0.238770068299928
14_64214385	14	64214385	-0.108793281184877
14_64216303	14	64216303	-0.400726635774402
14_64218494	14	64218494	-0.386533813381171
14_64223284	14	64223284	-0.0843496537922235
14_64223337	14	64223337	-0.136738381944943
14_64224502	14	64224502	0.14862751818539
14_64225026	14	64225026	-0.25555972626378
14_64225040	14	64225040	-0.313263794524062
14_64233098	14	64233098	-0.497966851337654
14_64233327	14	64233327	0.138811084079311
14_64235053	14	64235053	-0.378365971011103
14_64257333	14	64257333	0.0995352325587821
14_64260653	14	64260653	-0.149765062241183
14_64268814	14	64268814	0.00223803120386713
14_64280048	14	64280048	0.297693914730039
14_64282941	14	64282941	-1.13824319234596
14_64388413	14	64388413	-0.467247252097353
14_64400804	14	64400804	-0.339867945621126
14_64435635	14	64435635	-0.190407046738529
14_64442127	14	64442127	-0.310919854055763
14_64449447	14	64449447	-0.260796374629926
14_64449470	14	64449470	-0.632997675998513
14_64449480	14	64449480	-0.376273592049862
14_64454897	14	64454897	-0.230422725586408
14_64454908	14	64454908	-0.27339641140956
14_64468845	14	64468845	-0.593865027122489
14_64469008	14	64469008	-0.328586464171891
14_64469334	14	64469334	-0.58912224071544
14_64469642	14	64469642	-0.124674081278352
14_64487469	14	64487469	-0.140206233816338
14_64487985	14	64487985	-0.532419387669223
14_64521561	14	64521561	0.186662602341295
14_64541356	14	64541356	-0.108185958489783
14_64541533	14	64541533	0.34434400802886
14_64542037	14	64542037	-0.245689482239718
14_64542053	14	64542053	0.00223803120386713
14_64542502	14	64542502	-0.226580659292014
14_64542508	14	64542508	-0.229935410925166
14_64550022	14	64550022	-0.613421266740205
14_64564816	14	64564816	-0.192409399649676
14_64565416	14	64565416	-0.260796374629926
14_64588140	14	64588140	-0.47622484821661
14_64588229	14	64588229	-0.0148354821550742
14_64588248	14	64588248	-0.0508733052556952
14_64716069	14	64716069	0.186102223604053
14_64727613	14	64727613	-0.362526261593753
14_64729076	14	64729076	-0.214079875722896
14_64730861	14	64730861	-0.351398923410833
14_64731439	14	64731439	-0.224270498604813
14_64732880	14	64732880	-0.0600462470504756
14_64737977	14	64737977	-0.713969002795541
14_64737980	14	64737980	-0.582724469517289
14_64741308	14	64741308	-0.161881348557239
14_64741327	14	64741327	-0.0338312235036546
14_64741363	14	64741363	0.0837679167004658
14_64749402	14	64749402	-0.0291261397054679
14_64750133	14	64750133	-0.145860607785267
14_64753629	14	64753629	-0.250880905764844
14_64772670	14	64772670	-0.188093180900282
14_64773301	14	64773301	-0.560181900866201
14_64773346	14	64773346	-0.282064991383578
14_64774510	14	64774510	-0.328407280784604
14_64775149	14	64775149	-0.180626025945943
14_64775268	14	64775268	0.175074628066083
14_64779238	14	64779238	-0.591136709333489
14_64779244	14	64779244	-0.672361682001965
14_64779905	14	64779905	-0.38478509190538
14_64782320	14	64782320	-0.220154390132581
14_64782334	14	64782334	-0.16003339769501
14_64782348	14	64782348	-0.270780463202549
14_64786631	14	64786631	-0.483188795966375
14_64786862	14	64786862	0.354539775134748
14_64787031	14	64787031	-0.167686970238445
14_64793101	14	64793101	0.0417663953905043
14_64793767	14	64793767	-0.225789924802014
14_64796629	14	64796629	-0.124519111082072
14_64799815	14	64799815	-0.224532830643155
14_64802258	14	64802258	-0.266578727223933
14_64822993	14	64822993	-0.224830877342054
14_64822999	14	64822999	-0.269063990613527
14_64909368	14	64909368	-0.312964200495182
14_64924011	14	64924011	-0.336178186472064
14_64939561	14	64939561	-0.449457938653825
14_64948728	14	64948728	-0.199395829965783
14_64950352	14	64950352	0.0365895359946444
14_64986345	14	64986345	-0.232227222433156
14_65053272	14	65053272	-0.156459714815191
14_65561728	14	65561728	-0.379191075432157
14_66508553	14	66508553	-0.340649682319141
14_67122363	14	67122363	-0.0656660332979364
14_67181499	14	67181499	0.147668470725431
14_67198251	14	67198251	-0.266948601611522
14_67201462	14	67201462	-0.103556632818729
14_67204576	14	67204576	-0.0333858785268542
14_67204880	14	67204880	-0.633949792872462
14_67204951	14	67204951	-0.138243192345963
14_67204984	14	67204984	-0.110656025202066
14_67279348	14	67279348	-0.065933471437712
14_67332806	14	67332806	-0.0301834464885102
14_67349044	14	67349044	-0.381090608347638
14_67383389	14	67383389	0.111172402757031
14_67392681	14	67392681	-0.140366364238933
14_67412048	14	67412048	-0.554818472947404
14_67473630	14	67473630	-0.38478509190538
14_67487063	14	67487063	0.00223803120386713
14_67555875	14	67555875	0.363119760435806
14_67569186	14	67569186	-0.342207500244923
14_67572172	14	67572172	-0.16588472760446
14_67575779	14	67575779	0.124228555582477
14_67575857	14	67575857	0.282345950396603
14_67577309	14	67577309	0.270726867129769
14_67579218	14	67579218	-0.166516426530507
14_67583774	14	67583774	-0.404082250973868
14_67587090	14	67587090	-0.34986821234852
14_67600132	14	67600132	-0.220154390132581
14_67620024	14	67620024	0.265272437037661
14_67692552	14	67692552	-0.0648761646546697
14_67727014	14	67727014	-0.0185205289629301
14_67729794	14	67729794	-0.161737703907259
14_67747617	14	67747617	-0.495261628266949
14_67748348	14	67748348	0.182810276845688
14_67748439	14	67748439	-0.0604977241440954
14_67752483	14	67752483	0.164509460102744
14_67754144	14	67754144	-0.161737703907259
14_67761359	14	67761359	-0.0272057466886148
14_67761549	14	67761549	-0.152090115187427
14_67762745	14	67762745	-0.0301834464885102
14_67766439	14	67766439	-0.381905460129193
14_67767822	14	67767822	-0.432164792941908
14_67772034	14	67772034	-0.530257049623154
14_67782782	14	67782782	0.00223803120386713
14_67783395	14	67783395	-0.265958079745705
14_67789528	14	67789528	0.00223803120386713
14_67790768	14	67790768	-0.214079875722896
14_67793680	14	67793680	-0.25233479588173
14_67793734	14	67793734	-0.291493171852843
14_67798150	14	67798150	-0.203231087096112
14_67798195	14	67798195	-0.325336626824637
14_67798418	14	67798418	-0.24774022180448
14_67805264	14	67805264	-0.103556632818729
14_67807511	14	67807511	-0.557189377410152
14_67807831	14	67807831	-0.438334560182114
14_67823568	14	67823568	0.057733143795571
14_67885931	14	67885931	0.0889496643971981
14_67887067	14	67887067	-0.592123167519538
14_67887176	14	67887176	-0.055864923359701
14_68411446	14	68411446	-0.394420938760122
14_68650795	14	68650795	-0.917908661106918
14_68789938	14	68789938	0.146627940539042
14_68790402	14	68790402	0.0858959602507768
14_68791064	14	68791064	-0.366543877114104
14_68791141	14	68791141	-0.272621810026716
14_68875099	14	68875099	-0.156459714815191
14_68878825	14	68878825	0.132822141014012
14_68880915	14	68880915	-0.0549058758997415
14_68882479	14	68882479	0.0168848071682686
14_68890215	14	68890215	-0.205204048666609
14_68892146	14	68892146	0.0802405432051405
14_68904659	14	68904659	-0.319690063683495
14_68936978	14	68936978	-0.814897911646322
14_68936997	14	68936997	-0.512335141625891
14_69054628	14	69054628	-0.336178186472064
14_69089988	14	69089988	-0.0786819641797003
14_69209744	14	69209744	-0.424026723498231
14_69230505	14	69230505	-0.352856927618694
14_69236441	14	69236441	-0.319690063683495
14_69237717	14	69237717	-0.222828524430906
14_69237754	14	69237754	0.00223803120386713
14_69237836	14	69237836	-0.381090608347638
14_69241070	14	69241070	-0.502554120833306
14_69325369	14	69325369	-0.0560606093607999
14_69339614	14	69339614	-0.210065572508997
14_69352138	14	69352138	0.00223803120386713
14_69455835	14	69455835	-0.786257863602421
14_69501798	14	69501798	-0.236949632675559
14_69502868	14	69502868	0.124722037728862
14_69526717	14	69526717	-0.149765062241183
14_69571850	14	69571850	-0.197699539304885
14_69572723	14	69572723	-0.106991038550891
14_69572945	14	69572945	-0.443561721845664
14_69778476	14	69778476	-0.298764224828947
14_69779183	14	69779183	0.139741554953802
14_69796931	14	69796931	-0.824925371933917
14_69952164	14	69952164	-0.0757644807974059
14_69952282	14	69952282	0.0886527830213405
14_69992457	14	69992457	-0.545249764098626
14_70010791	14	70010791	-0.0357298189951533
14_70046172	14	70046172	-0.110656025202066
14_70168267	14	70168267	0.0392322386860689
14_70373004	14	70373004	-0.0317093007194706
14_70373018	14	70373018	0.0617390429525289
14_70457532	14	70457532	-0.234801166096982
14_70457745	14	70457745	-0.857584310747873
14_70457836	14	70457836	-0.3372484350678
14_70457841	14	70457841	-0.256073964387524
14_70457849	14	70457849	-0.187239767659846
14_70457885	14	70457885	-0.315937928822388
14_70458867	14	70458867	-0.25555972626378
14_70523045	14	70523045	-0.739027700395965
14_70523681	14	70523681	-0.201295362881265
14_70523980	14	70523980	-0.439133615888439
14_70524067	14	70524067	-0.372973487581788
14_70524284	14	70524284	-0.0655065754319668
14_70671127	14	70671127	0.160935777222925
14_70732740	14	70732740	-0.682260143068203
14_70734462	14	70734462	-0.230739140773747
14_70946994	14	70946994	-0.0931815338748151
14_70976957	14	70976957	-0.476415567370948
14_70977735	14	70977735	-0.191934516485122
14_70978071	14	70978071	-0.136468239627725
14_71026152	14	71026152	-0.409486734034141
14_71033500	14	71033500	-0.3387988866312
14_71047028	14	71047028	-0.36787359719346
14_71076314	14	71076314	-0.223830048275979
14_71210035	14	71210035	0.226944318378562
14_71216695	14	71216695	-0.280161699496858
14_71228113	14	71228113	-0.0571405158750645
14_71587991	14	71587991	-0.403018447282391
14_71624092	14	71624092	-0.145319157209991
14_71624146	14	71624146	-0.461162489636376
14_71624224	14	71624224	-1.0483880418661
14_71650355	14	71650355	-0.427013327294677
14_71650439	14	71650439	-0.221977125739398
14_71661363	14	71661363	0.0163132164155899
14_71671508	14	71671508	-0.118056202513844
14_71671629	14	71671629	-0.314619074136073
14_71699063	14	71699063	-0.0944379882078065
14_71702435	14	71702435	0.0152941840293134
14_71709404	14	71709404	-0.509968127081975
14_71709600	14	71709600	0.0556772901653277
14_72352103	14	72352103	-0.266578727223933
14_72478304	14	72478304	-0.0466715692770792
14_72541528	14	72541528	0.031681809096349
14_72547249	14	72547249	-0.625793191409175
14_72547325	14	72547325	-0.744475539513901
14_72562470	14	72562470	-0.129006502074386
14_72562914	14	72562914	-0.284643116584294
14_72619300	14	72619300	-0.373628870794299
14_72723707	14	72723707	0.152263475208475
14_72731921	14	72731921	-0.619250345542403
14_72753312	14	72753312	-0.112094644275128
14_72938062	14	72938062	-0.436334982535766
14_72954451	14	72954451	-0.395725954716035
14_72955642	14	72955642	-0.422259797324043
14_72974156	14	72974156	-0.533814869036342
14_72977993	14	72977993	-0.773865956869297
14_72993209	14	72993209	-0.0831534600267775
14_72998208	14	72998208	-0.727114378852464
14_73024044	14	73024044	0.190683120616977
14_73077386	14	73077386	-0.447927691478578
14_73111001	14	73111001	-0.573264140268223
14_73114303	14	73114303	-0.190407046738529
14_73171030	14	73171030	-0.171791368571182
14_73206470	14	73206470	-0.167686970238445
14_73217230	14	73217230	-0.403754328471969
14_73220670	14	73220670	0.182810276845688
14_73222617	14	73222617	-0.319690063683495
14_73223230	14	73223230	-0.398299898379862
14_73245329	14	73245329	-0.235625798895021
