	Chromosome	Position	28RT_T2_vs_28RT_PBMC.tumour
7_98908818	7	98908818	-0.226630692387628
7_98956515	7	98956515	0.0668869380297961
7_98958043	7	98958043	0.069388825263077
7_98976972	7	98976972	0.102193806765749
7_98983353	7	98983353	0.394374558259059
7_99011433	7	99011433	0.203208409242576
7_99177830	7	99177830	0.461761397988934
7_99177888	7	99177888	0.369022886791783
7_99188469	7	99188469	0.407630654961326
7_99193061	7	99193061	0.409148748795779
7_99195212	7	99195212	0.344699399234869
7_99203211	7	99203211	0.0911344842764733
7_99207424	7	99207424	0.0548165693499054
7_99385711	7	99385711	0.267717541709056
7_99386731	7	99386731	0.0381856043275145
7_99386776	7	99386776	0.0910057928673617
7_99388100	7	99388100	0.319539325336469
7_99417442	7	99417442	-0.222255316228314
7_99420114	7	99420114	0.549311277038515
7_99425250	7	99425250	0.0762681743241052
7_99433303	7	99433303	-0.0390618518452937
7_99434892	7	99434892	0.265334890398061
7_99434894	7	99434894	0.229987740358177
7_99454185	7	99454185	0.19530321115723
7_99458346	7	99458346	0.505347978749924
7_99484107	7	99484107	0.264250564874722
7_99486659	7	99486659	0.0704272957350447
7_99486688	7	99486688	-0.0919403545291856
7_99487123	7	99487123	0.124079231787019
7_99487133	7	99487133	0.0387633371154083
7_99487224	7	99487224	0.234328126506137
7_99493835	7	99493835	0.370045228897318
7_99494300	7	99494300	0.349286668730521
7_99494474	7	99494474	0.0823372128933441
7_99494529	7	99494529	0.139097797074482
7_99526369	7	99526369	0.123866554696505
7_99531295	7	99531295	-0.00506290384921871
7_99548055	7	99548055	0.0610417000994473
7_99548222	7	99548222	0.231829087182344
7_99563895	7	99563895	0.023242465370927
7_99572910	7	99572910	0.179361667288209
7_99573088	7	99573088	0.192417820113655
7_99573342	7	99573342	0.51193700637508
7_99606765	7	99606765	0.442396073122002
7_99606844	7	99606844	0.384830785588188
7_99629404	7	99629404	0.113773325660632
7_99629474	7	99629474	-0.111869630376237
7_99648351	7	99648351	0.474528694062811
7_99660323	7	99660323	0.342860399571088
7_99668695	7	99668695	0.211783144980586
7_99679982	7	99679982	-0.257208993540276
7_99680447	7	99680447	0.135418319700612
7_99709062	7	99709062	0.0691787495377858
7_99710829	7	99710829	-0.104431298712383
7_99757867	7	99757867	0.317689823836182
7_99758352	7	99758352	-0.10604055157404
7_99760901	7	99760901	0.131795984036153
7_99762177	7	99762177	0.427289180731794
7_99763247	7	99763247	-0.142566427599154
7_99763843	7	99763843	0.188639480876219
7_99764003	7	99764003	0.102193806765749
7_99767460	7	99767460	0.0568776607632138
7_99768096	7	99768096	0.0221783347374786
7_99768445	7	99768445	-0.0781345550041551
7_99769769	7	99769769	0.133918696527041
7_99770202	7	99770202	0.0273585738431589
7_99784473	7	99784473	-0.000187753042503976
7_99823462	7	99823462	0.132567455809268
7_99849618	7	99849618	0.364716709300127
7_99856859	7	99856859	0.141393817089188
7_99859982	7	99859982	0.339826339481455
7_99861633	7	99861633	0.347306304602281
7_99863537	7	99863537	0.605987140842264
7_99865939	7	99865939	-0.229103178067149
7_99876178	7	99876178	0.210058464511125
7_99876235	7	99876235	0.0978317817916105
7_99876535	7	99876535	0.19530321115723
7_99876804	7	99876804	-0.186287805028472
7_99892234	7	99892234	0.647748591159986
7_99892463	7	99892463	0.0206639212691506
7_99903276	7	99903276	0.189930908998396
7_99903288	7	99903288	0.100134976137634
7_99909628	7	99909628	0.521150184536414
7_99919264	7	99919264	0.123218589250675
7_99929024	7	99929024	0.0201630724389548
7_99929228	7	99929228	0.00503148672589513
7_99967006	7	99967006	0.0755258563036689
7_99968160	7	99968160	-0.256024477382437
7_99968384	7	99968384	0.0556262988659638
7_99968393	7	99968393	0.157165921174013
7_99971771	7	99971771	-0.0616464322155863
7_99972004	7	99972004	0.0460951364247444
7_100033567	7	100033567	0.140542418397681
7_100057066	7	100057066	-0.0215510266377877
7_100057234	7	100057234	0.22078159466819
7_100071665	7	100071665	0.437894680887062
7_100072179	7	100072179	0.143737757557487
7_100072209	7	100072209	0.296006586140479
7_100091780	7	100091780	0.164714891323807
7_100093124	7	100093124	0.0565049195026753
7_100095952	7	100095952	0.370304449999604
7_100096124	7	100096124	0.119240674850638
7_100097308	7	100097308	-0.343591171157523
7_100098693	7	100098693	-0.0471468625204712
7_100106268	7	100106268	0.423598477667877
7_100107269	7	100107269	-0.431596041965892
7_100110059	7	100110059	-0.22117626229552
7_100112218	7	100112218	0.273337815497223
7_100114240	7	100114240	0.423287250174298
7_100127523	7	100127523	0.314291247374318
7_100127843	7	100127843	0.0427886144127648
7_100153606	7	100153606	0.0895649969375629
7_100153658	7	100153658	0.223305014875806
7_100153898	7	100153898	-0.261210924097773
7_100153953	7	100153953	-0.0971559679092071
7_100157720	7	100157720	0.261823827480182
7_100160331	7	100160331	-0.0231311966105342
7_100160522	7	100160522	0.324559582828144
7_100170474	7	100170474	0.345371618727138
7_100171628	7	100171628	0.373303549849057
7_100174742	7	100174742	0.128136343933036
7_100175808	7	100175808	-0.0474091945588136
7_100186218	7	100186218	0.0607171707895897
7_100198523	7	100198523	0.220003651785554
7_100199262	7	100199262	-0.0295852229832876
7_100202222	7	100202222	0.532377439959668
7_100213020	7	100213020	-0.196147467803998
7_100220015	7	100220015	0.00629695831532913
7_100220223	7	100220223	0.296175332270959
7_100220226	7	100220226	0.274518900328549
7_100220255	7	100220255	0.48101736714931
7_100221059	7	100221059	0.40492136770334
7_100272189	7	100272189	0.0879386395246142
7_100358243	7	100358243	0.0195812232514395
7_100358813	7	100358813	0.143442093033266
7_100358972	7	100358972	0.427289180731794
7_100359385	7	100359385	-0.00884206787241241
7_100373690	7	100373690	0.421179587212307
7_100374211	7	100374211	0.287277006455096
7_100374236	7	100374236	0.241289416431411
7_100374405	7	100374405	0.335480869205491
7_100399831	7	100399831	0.138431403233327
7_100416449	7	100416449	-0.0721770997077558
7_100419158	7	100419158	0.157828505738567
7_100419851	7	100419851	0.547512778936217
7_100430065	7	100430065	0.203609213534886
7_100430123	7	100430123	0.344420913558705
7_100430564	7	100430564	-0.15944024616355
7_100430861	7	100430861	0.294838884708145
7_100435525	7	100435525	0.254129435690181
7_100435766	7	100435766	0.179361667288209
7_100474408	7	100474408	0.289544585038632
7_100488453	7	100488453	-0.0369562396385548
7_100488878	7	100488878	-0.0300916983407411
7_100489119	7	100489119	0.015242287527102
7_100489278	7	100489278	0.160745989120862
7_100491017	7	100491017	0.179361667288209
7_100493683	7	100493683	0.292819717071493
7_100554096	7	100554096	0.247533169929788
7_100562888	7	100562888	-0.0987401866345268
7_100572714	7	100572714	0.122778138921841
7_100574515	7	100574515	-0.0862284434493416
7_100575248	7	100575248	0.199539549225839
7_100576243	7	100576243	0.237464621851777
7_100577850	7	100577850	0.406772163391281
7_100578739	7	100578739	-0.0703583852647045
7_100582107	7	100582107	0.323751576623384
7_100585957	7	100585957	0.128735594218241
7_100586720	7	100586720	-0.619004471542141
7_100589726	7	100589726	0.48002114542192
7_100590015	7	100590015	-0.200226995986345
7_100604186	7	100604186	0.07375147932761
7_100605128	7	100605128	-0.0616464322155863
7_100608083	7	100608083	0.137133431898911
7_100620715	7	100620715	0.0623222460979893
7_100627255	7	100627255	0.244950008915785
7_100627489	7	100627489	0.501289762175571
7_100650091	7	100650091	0.0450605755766178
7_100655557	7	100655557	-0.0406040166536991
7_100678183	7	100678183	0.259851585148577
7_100678415	7	100678415	0.0359974921170313
7_100678732	7	100678732	-0.142566427599154
7_100682096	7	100682096	0.603169376194785
7_100685402	7	100685402	-0.235675831990635
7_100687515	7	100687515	0.0551822560674786
7_100707122	7	100707122	-0.0333676566975195
7_100721598	7	100721598	0.606782891022885
7_100722758	7	100722758	0.0223923209498095
7_100723004	7	100723004	0.254129435690181
7_100736897	7	100736897	0.0820644659332938
7_100737280	7	100737280	0.0130032808660887
7_100748142	7	100748142	-0.0506439381581145
7_100748355	7	100748355	-0.0404195405917012
7_100748455	7	100748455	-0.242102101150068
7_100750704	7	100750704	0.281723384917887
7_100752141	7	100752141	-0.0229465080049069
7_100752151	7	100752151	0.252610649318847
7_100752261	7	100752261	0.573025515774486
7_100752305	7	100752305	0.429339920296556
7_100752725	7	100752725	0.31401119398299
7_100752833	7	100752833	0.07375147932761
7_100752856	7	100752856	0.350973045358408
7_100752995	7	100752995	0.286276871204721
7_100758580	7	100758580	0.0978317817916105
7_100758584	7	100758584	0.244950008915785
7_100758637	7	100758637	0.434618722530283
7_100763864	7	100763864	-0.286814680982436
7_100764196	7	100764196	0.023242465370927
7_100767944	7	100767944	0.513262403841647
7_100767990	7	100767990	0.372006745230605
7_100773491	7	100773491	0.270509555346404
7_100773794	7	100773794	0.43248060425692
7_100773850	7	100773850	0.387469862618409
7_100775455	7	100775455	0.195128983146525
7_100775745	7	100775745	0.242097422636172
7_100775816	7	100775816	-0.196147467803998
7_100779460	7	100779460	0.0094366658458962
7_100779588	7	100779588	0.242097422636172
7_100779637	7	100779637	0.327884191998297
7_100784694	7	100784694	0.263193258091679
7_100786128	7	100786128	-0.0501201788345586
7_100787922	7	100787922	-0.313236815284288
7_100789287	7	100789287	-0.126969572548135
7_100791006	7	100791006	0.018080760255148
7_100791968	7	100791968	0.15239461968794
7_100792016	7	100792016	0.349286668730521
7_100792543	7	100792543	-0.0797255540289223
7_100792544	7	100792544	-0.0562665812049334
7_100793932	7	100793932	0.445255727261243
7_100793959	7	100793959	0.277765371349203
7_100794252	7	100794252	-0.125492914240212
7_100797381	7	100797381	-0.0241717267969232
7_100803561	7	100803561	0.194158669216289
7_100813656	7	100813656	0.123327632373881
7_100818628	7	100818628	-0.083672738545585
7_100819742	7	100819742	0.0986303951753517
7_100820187	7	100820187	0.179361667288209
7_100822376	7	100822376	-0.110144949906776
7_100827018	7	100827018	-0.0784360901794381
7_100866375	7	100866375	0.106757918331369
7_100866431	7	100866431	0.271154143207699
7_100868203	7	100868203	-0.0211713200844998
7_100868819	7	100868819	0.459469586480944
7_100870662	7	100870662	0.315934720163653
7_100884202	7	100884202	-0.0601042674071808
7_100884369	7	100884369	0.0396369036215954
7_100888489	7	100888489	0.245163725683955
7_100889133	7	100889133	0.449121936310316
7_100893967	7	100893967	-0.0721770997077558
7_100894444	7	100894444	-0.0931641875228828
7_100894677	7	100894677	0.0409148973190644
7_100894701	7	100894701	-0.0147253848280936
7_100896703	7	100896703	0.730054265924619
7_100952551	7	100952551	0.048117134009956
7_100954806	7	100954806	-0.0509359521335855
7_100957032	7	100957032	0.226667382066566
7_100957449	7	100957449	0.147181261539059
7_100957604	7	100957604	0.338059413307267
7_100959091	7	100959091	0.133557977675084
7_100959143	7	100959143	0.300216062162594
7_100959263	7	100959263	0.258978835351577
7_100959316	7	100959316	0.0428596673833466
7_100959410	7	100959410	-0.0132834106541872
7_100959436	7	100959436	0.0471138689897689
7_100959533	7	100959533	0.0615251769943504
7_100959720	7	100959720	0.0381856043275145
7_100959783	7	100959783	0.0887591185073021
7_100959905	7	100959905	0.281931400928757
7_100959952	7	100959952	0.447850503214111
7_100960020	7	100960020	0.127367029649947
7_100960306	7	100960306	-0.227813714217665
7_100960307	7	100960307	-0.235675831990635
7_100960448	7	100960448	0.217580989518699
7_100960530	7	100960530	-0.0717000968795091
7_100967146	7	100967146	0.517886272706266
7_100969667	7	100969667	0.166537626930625
7_100991105	7	100991105	0.0130032808660887
7_100991150	7	100991150	0.0418581435382737
7_100991245	7	100991245	-0.0234552157114785
7_100991267	7	100991267	-0.044413308098358
7_100991606	7	100991606	0.270509555346404
7_100991611	7	100991611	0.209418901144389
7_100991846	7	100991846	0.139044212100721
7_100991924	7	100991924	0.108478181131699
7_100992007	7	100992007	0.0592193041997114
7_100992030	7	100992030	0.0667195817230267
7_100992114	7	100992114	0.0922396872422638
7_100992293	7	100992293	0.127314919518613
7_100992364	7	100992364	0.201729480316663
7_100992380	7	100992380	0.172978050497354
7_100992511	7	100992511	0.185994759620656
7_100992533	7	100992533	0.133349269531373
7_100995608	7	100995608	0.00212128234413565
7_100995618	7	100995618	0.00740898449891378
7_101004748	7	101004748	0.257364179289482
7_101004836	7	101004836	0.0780783314510269
7_101005089	7	101005089	0.602573098012753
7_101005323	7	101005323	0.129320984788613
7_101017639	7	101017639	0.230435851882478
7_101031847	7	101031847	0.511437717551654
7_101033128	7	101033128	0.264250564874722
7_101033138	7	101033138	0.179361667288209
7_101033162	7	101033162	0.0757390362140516
7_101033998	7	101033998	0.188760365290458
7_101034026	7	101034026	-0.0551035863488142
7_101034052	7	101034052	-0.0430307540482393
7_101034349	7	101034349	0.220003651785554
7_101034535	7	101034535	0.324792106809772
7_101034892	7	101034892	-0.235675831990635
7_101035089	7	101035089	0.092773982292118
7_101035124	7	101035124	-0.142566427599154
7_101035137	7	101035137	-0.250031124967705
7_101035141	7	101035141	-0.245944167444462
7_101035287	7	101035287	-0.0894550911395913
7_101035459	7	101035459	0.287277006455096
7_101035539	7	101035539	-0.0639094837241551
7_101035619	7	101035619	0.167956904015959
7_101035814	7	101035814	0.070014271099848
7_101036085	7	101036085	-0.0191840120938715
7_101036369	7	101036369	0.150602674306785
7_101036436	7	101036436	0.269559476259787
7_101036621	7	101036621	0.0724464633716967
7_101036666	7	101036666	-0.0721770997077558
7_101036750	7	101036750	0.141559634575824
7_101036819	7	101036819	0.0835016518806925
7_101036851	7	101036851	0.104814713923155
7_101036856	7	101036856	0.147181261539059
7_101036912	7	101036912	0.0806773924288018
7_101036967	7	101036967	-0.245944167444462
7_101036988	7	101036988	-0.257702138320634
7_101037836	7	101037836	-0.0351428446179266
7_101037879	7	101037879	-0.0958181684076745
7_101038078	7	101038078	0.257364179289482
7_101038193	7	101038193	0.327115287731901
7_101038346	7	101038346	0.0853855190791948
7_101038480	7	101038480	0.192300722995707
7_101038481	7	101038481	0.260281662671776
7_101038684	7	101038684	0.424095256379059
7_101038994	7	101038994	-0.0222721938814419
7_101039247	7	101039247	-0.34956679851862
7_101039550	7	101039550	0.339826339481455
7_101039786	7	101039786	0.166977942832376
7_101039846	7	101039846	-0.0082653358875626
7_101039875	7	101039875	-0.13782850859249
7_101039967	7	101039967	0.139833303101571
7_101040038	7	101040038	-0.148212990740296
7_101040256	7	101040256	0.0173941876248155
7_101040257	7	101040257	0.0607171707895897
7_101040583	7	101040583	0.179361667288209
7_101040651	7	101040651	0.202631446611056
7_101040891	7	101040891	-0.113420081939637
7_101041138	7	101041138	0.253362248731986
7_101041823	7	101041823	-0.130593785933078
7_101042353	7	101042353	0.0691787495377858
7_101042446	7	101042446	0.139284227912873
7_101043217	7	101043217	-0.0685658461553768
7_101048007	7	101048007	0.0891638583166305
7_101048035	7	101048035	0.209735316331727
7_101048870	7	101048870	0.112866255501302
7_101050567	7	101050567	0.0106072095538341
7_101053058	7	101053058	0.00368199112008913
7_101087787	7	101087787	0.255712553418323
7_101087831	7	101087831	0.115796538510743
7_101088615	7	101088615	-0.0772749673474345
7_101088644	7	101088644	0.166977942832376
7_101089095	7	101089095	0.142367459806007
7_101127226	7	101127226	0.233132923729189
7_101135909	7	101135909	0.291571170874234
7_101135963	7	101135963	0.430057738558759
7_101137867	7	101137867	-0.0598259965912174
7_101156471	7	101156471	-0.178531924887026
7_101156689	7	101156689	-0.281272698430746
7_101159161	7	101159161	0.070014271099848
7_101163087	7	101163087	0.0583462663268428
7_101164138	7	101164138	0.242787047429842
7_101173170	7	101173170	0.125922408326748
7_101173233	7	101173233	0.223755786646662
7_101174679	7	101174679	0.0735670032656118
7_101196175	7	101196175	-0.00772388531228658
7_101196248	7	101196248	0.0740086671419802
7_101198252	7	101198252	-0.142566427599154
7_101206854	7	101206854	0.130863149597019
7_101211634	7	101211634	0.266824508538548
7_101211934	7	101211934	0.521467644113202
7_101212542	7	101212542	0.281723384917887
7_101212645	7	101212645	0.0437065679306423
7_101212917	7	101212917	0.363786238425636
7_101213149	7	101213149	0.00157454807292597
7_101215988	7	101215988	0.151347291118612
7_101216773	7	101216773	-0.213783226141793
7_101236759	7	101236759	-0.116770426721816
7_101239854	7	101239854	-0.00376063653568071
7_101244038	7	101244038	0.473544771692667
7_101363101	7	101363101	0.164254774898
7_101420075	7	101420075	-0.142566427599154
7_101527747	7	101527747	0.0638844498682729
7_101545429	7	101545429	-0.0380559386329471
7_101551143	7	101551143	-0.529858936395093
7_101613505	7	101613505	-0.165286504099237
7_101616224	7	101616224	0.428389215128123
7_101624249	7	101624249	-0.173519355928066
7_102070411	7	102070411	-0.0327915695434009
7_102193869	7	102193869	-0.263420822473539
7_102197043	7	102197043	0.0952974024997343
7_102201571	7	102201571	0.53166341121909
7_102239552	7	102239552	0.00486393605607204
7_102248841	7	102248841	0.0776662702188577
7_102273376	7	102273376	0.27247107167969
7_102274250	7	102274250	0.19872699215514
7_102278018	7	102278018	0.151616676805304
7_102278021	7	102278021	0.151616676805304
7_102282735	7	102282735	0.153826575181071
7_102320493	7	102320493	0.0724464633716967
7_102321424	7	102321424	0.398001953763549
7_102321487	7	102321487	0.212528531223408
7_102396430	7	102396430	-0.0457048883465646
7_102404631	7	102404631	0.37373971245506
7_102438974	7	102438974	0.118820125353158
